sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.1C
Time............:  16:10:15-16:11:42
Slewrate........:  200mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   870
Columns: 3
Number,Time/s,Potential/V,Current/A
764,76.2,-0.945,2.720e-03
765,76.3,-0.925,3.488e-03
766,76.4,-0.905,4.292e-03
767,76.5,-0.885,4.982e-03
768,76.6,-0.865,5.707e-03
769,76.7,-0.845,6.382e-03
770,76.8,-0.825,7.076e-03
771,76.9,-0.805,7.726e-03
772,77.0,-0.785,8.257e-03
773,77.1,-0.765,8.813e-03
774,77.2,-0.745,9.264e-03
775,77.3,-0.725,9.735e-03
776,77.4,-0.705,1.009e-02
777,77.5,-0.685,1.041e-02
778,77.6,-0.665,1.072e-02
779,77.7,-0.645,1.095e-02
780,77.8,-0.626,1.109e-02
781,77.9,-0.606,1.122e-02
782,78.0,-0.586,1.133e-02
783,78.1,-0.566,1.144e-02
784,78.2,-0.546,1.145e-02
785,78.3,-0.526,1.144e-02
786,78.4,-0.506,1.145e-02
787,78.5,-0.486,1.147e-02
788,78.6,-0.466,1.150e-02
789,78.7,-0.446,1.152e-02
790,78.8,-0.426,1.154e-02
791,78.9,-0.406,1.156e-02
792,79.0,-0.386,1.163e-02
793,79.1,-0.366,1.181e-02
794,79.2,-0.346,1.187e-02
795,79.3,-0.326,1.204e-02
796,79.4,-0.306,1.220e-02
797,79.5,-0.286,1.238e-02
798,79.6,-0.266,1.257e-02
799,79.7,-0.246,1.279e-02
800,79.8,-0.226,1.310e-02
801,79.9,-0.206,1.343e-02
802,80.0,-0.186,1.391e-02
803,80.1,-0.166,1.449e-02
804,80.2,-0.146,1.516e-02
805,80.3,-0.126,1.578e-02
806,80.4,-0.106,1.638e-02
807,80.5,-0.086,1.689e-02
808,80.6,-0.066,1.722e-02
809,80.7,-0.046,1.750e-02
810,80.8,-0.026,1.763e-02
811,80.9,-0.006,1.770e-02
812,81.0,0.014,1.765e-02
813,81.1,0.034,1.762e-02
814,81.2,0.054,1.760e-02
815,81.3,0.074,1.746e-02
816,81.4,0.094,1.737e-02
817,81.5,0.114,1.721e-02
818,81.6,0.134,1.709e-02
819,81.7,0.154,1.698e-02
820,81.8,0.174,1.687e-02
821,81.9,0.194,1.685e-02
822,82.0,0.214,1.674e-02
823,82.1,0.234,1.673e-02
824,82.2,0.254,1.662e-02
825,82.3,0.274,1.664e-02
826,82.4,0.294,1.668e-02
827,82.5,0.314,1.679e-02
828,82.6,0.334,1.690e-02
829,82.7,0.354,1.711e-02
830,82.8,0.374,1.739e-02
831,82.9,0.394,1.777e-02
832,83.0,0.414,1.825e-02
833,83.1,0.433,1.900e-02
834,83.2,0.453,1.982e-02
835,83.3,0.473,2.078e-02
836,83.4,0.493,2.176e-02
837,83.5,0.487,1.824e-02
838,83.6,0.467,1.415e-02
839,83.7,0.447,1.111e-02
840,83.8,0.427,8.820e-03
841,83.9,0.407,7.076e-03
842,84.0,0.387,5.728e-03
843,84.1,0.367,4.571e-03
844,84.2,0.347,3.689e-03
845,84.3,0.327,2.993e-03
846,84.4,0.307,2.365e-03
847,84.5,0.287,1.832e-03
848,84.6,0.267,1.396e-03
849,84.7,0.247,1.002e-03
850,84.8,0.227,6.442e-04
851,84.9,0.207,3.155e-04
852,85.0,0.187,8.979e-06
853,85.1,0.167,-2.837e-04
854,85.2,0.147,-5.683e-04
855,85.3,0.127,-7.936e-04
856,85.4,0.107,-1.036e-03
857,85.5,0.087,-1.311e-03
858,85.6,0.067,-1.582e-03
859,85.7,0.047,-1.751e-03
860,85.8,0.027,-2.044e-03
861,85.9,0.007,-2.192e-03
862,86.0,-0.001,-7.118e-04
863,86.1,-0.001,1.949e-04
864,86.2,-0.001,7.341e-04
865,86.3,-0.001,9.738e-04
866,86.4,-0.001,1.123e-03
867,86.5,-0.001,1.311e-03
868,86.6,-0.001,1.436e-03
869,86.7,-0.001,1.498e-03
870,86.8,-0.001,1.616e-03

