sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.0C
Time............:  17:41:58-17:56:00
Slewrate........:  25mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   1052
Columns: 3
Number,Time/s,Potential/V,Current/A
769,613.8,-0.660,5.848e-03
770,614.6,-0.640,5.815e-03
771,615.4,-0.620,5.816e-03
772,616.2,-0.600,5.775e-03
773,617.0,-0.580,5.760e-03
774,617.8,-0.560,5.746e-03
775,618.6,-0.540,5.727e-03
776,619.4,-0.520,5.699e-03
777,620.2,-0.500,5.677e-03
778,621.0,-0.480,5.649e-03
779,621.8,-0.460,5.598e-03
780,622.6,-0.440,5.528e-03
781,623.4,-0.420,5.495e-03
782,624.2,-0.400,5.416e-03
783,625.0,-0.380,5.364e-03
784,625.8,-0.360,5.282e-03
785,626.6,-0.340,5.235e-03
786,627.4,-0.320,5.165e-03
787,628.2,-0.300,5.100e-03
788,629.0,-0.280,5.038e-03
789,629.8,-0.260,4.979e-03
790,630.6,-0.241,4.911e-03
791,631.4,-0.221,4.856e-03
792,632.2,-0.201,4.796e-03
793,633.0,-0.181,4.754e-03
794,633.8,-0.161,4.721e-03
795,634.6,-0.141,4.666e-03
796,635.4,-0.121,4.629e-03
797,636.2,-0.101,4.577e-03
798,637.0,-0.081,4.551e-03
799,637.8,-0.061,4.529e-03
800,638.6,-0.041,4.509e-03
801,639.4,-0.021,4.507e-03
802,640.2,-0.001,4.487e-03
803,641.0,0.019,4.496e-03
804,641.8,0.039,4.495e-03
805,642.6,0.059,4.525e-03
806,643.4,0.079,4.551e-03
807,644.2,0.099,4.598e-03
808,645.0,0.119,4.682e-03
809,645.8,0.139,4.757e-03
810,646.6,0.159,4.851e-03
811,647.4,0.179,4.955e-03
812,648.2,0.199,5.056e-03
813,649.0,0.219,5.173e-03
814,649.8,0.239,5.297e-03
815,650.6,0.259,5.446e-03
816,651.4,0.279,5.633e-03
817,652.2,0.299,5.812e-03
818,653.0,0.319,6.055e-03
819,653.8,0.339,6.330e-03
820,654.6,0.359,6.671e-03
821,655.4,0.379,7.160e-03
822,656.2,0.399,7.846e-03
823,657.0,0.419,8.481e-03
824,657.8,0.439,9.267e-03
825,658.6,0.459,1.067e-02
826,659.4,0.479,1.322e-02
827,660.2,0.495,1.605e-02
828,661.0,0.481,1.281e-02
829,661.8,0.461,9.166e-03
830,662.6,0.441,6.622e-03
831,663.4,0.421,5.052e-03
832,664.2,0.401,4.113e-03
833,665.0,0.381,3.545e-03
834,665.8,0.361,3.145e-03
835,666.6,0.341,2.815e-03
836,667.4,0.321,2.561e-03
837,668.1,0.301,2.344e-03
838,668.9,0.281,2.123e-03
839,669.7,0.262,1.918e-03
840,670.5,0.242,1.719e-03
841,671.3,0.222,1.675e-03
842,672.1,0.202,1.662e-03
843,672.9,0.182,1.647e-03
844,673.7,0.162,1.568e-03
845,674.5,0.142,1.512e-03
846,675.3,0.122,1.424e-03
847,676.1,0.102,1.354e-03
848,676.9,0.082,1.265e-03
849,677.7,0.062,1.211e-03
850,678.5,0.042,1.149e-03
851,679.3,0.022,1.069e-03
852,680.1,0.002,1.019e-03
853,680.9,-0.018,9.426e-04
854,681.7,-0.038,8.747e-04
855,682.5,-0.058,8.005e-04
856,683.3,-0.078,7.387e-04
857,684.1,-0.098,6.624e-04
858,684.9,-0.118,5.780e-04
859,685.7,-0.138,5.016e-04
860,686.5,-0.158,4.181e-04
861,687.3,-0.178,3.238e-04
862,688.1,-0.198,2.481e-04
863,688.9,-0.218,1.589e-04
864,689.7,-0.238,6.178e-05
865,690.5,-0.258,-6.041e-05
866,691.3,-0.278,-1.822e-04
867,692.1,-0.298,-2.662e-04
868,692.9,-0.318,-4.067e-04
869,693.7,-0.338,-5.330e-04
870,694.5,-0.358,-6.649e-04
871,695.3,-0.378,-8.353e-04
872,696.1,-0.398,-9.567e-04
873,696.9,-0.418,-1.102e-03
874,697.7,-0.438,-1.231e-03
875,698.5,-0.458,-1.357e-03
876,699.3,-0.478,-1.450e-03
877,700.1,-0.498,-1.525e-03
878,700.9,-0.518,-1.576e-03
879,701.7,-0.538,-1.616e-03
880,702.5,-0.558,-1.651e-03
881,703.3,-0.578,-1.699e-03
882,704.1,-0.598,-1.740e-03
883,704.9,-0.618,-1.807e-03
884,705.7,-0.638,-1.870e-03
885,706.5,-0.658,-1.932e-03
886,707.3,-0.678,-2.030e-03
887,708.1,-0.698,-2.127e-03
888,708.9,-0.718,-2.226e-03
889,709.7,-0.738,-2.364e-03
890,710.5,-0.758,-2.497e-03
891,711.3,-0.778,-2.634e-03
892,712.1,-0.798,-2.760e-03
893,712.9,-0.818,-2.855e-03
894,713.7,-0.838,-2.945e-03
895,714.5,-0.858,-3.018e-03
896,715.3,-0.878,-3.078e-03
897,716.1,-0.898,-3.198e-03
898,716.9,-0.918,-3.323e-03
899,717.7,-0.938,-3.481e-03
900,718.5,-0.957,-3.654e-03
901,719.3,-0.977,-3.838e-03
902,720.1,-0.997,-4.028e-03
903,720.9,-1.017,-4.201e-03
904,721.7,-1.037,-4.359e-03
905,722.5,-1.057,-4.530e-03
906,723.3,-1.077,-4.706e-03
907,724.1,-1.097,-4.872e-03
908,724.9,-1.117,-4.974e-03
909,725.7,-1.137,-5.011e-03
910,726.5,-1.157,-5.027e-03
911,727.3,-1.177,-5.091e-03
912,728.1,-1.197,-5.165e-03
913,728.9,-1.217,-5.237e-03
914,729.7,-1.237,-5.340e-03
915,730.5,-1.257,-5.466e-03
916,731.3,-1.277,-5.590e-03
917,732.1,-1.297,-5.716e-03
918,732.9,-1.317,-5.867e-03
919,733.7,-1.337,-6.003e-03
920,734.5,-1.357,-6.178e-03
921,735.3,-1.377,-6.389e-03
922,736.1,-1.397,-6.602e-03
923,736.9,-1.417,-6.823e-03
924,737.7,-1.437,-7.153e-03
925,738.5,-1.457,-7.557e-03
926,739.3,-1.477,-8.072e-03
927,740.1,-1.494,-8.114e-03
928,740.9,-1.481,-4.821e-03
929,741.7,-1.461,-2.648e-03
930,742.5,-1.441,-1.249e-03
931,743.3,-1.421,-2.125e-04
932,744.1,-1.401,5.754e-04
933,744.9,-1.381,1.166e-03
934,745.7,-1.361,1.657e-03
935,746.5,-1.341,2.035e-03
936,747.3,-1.321,2.356e-03
937,748.1,-1.301,2.636e-03
938,748.9,-1.281,2.873e-03
939,749.7,-1.261,3.081e-03
940,750.5,-1.241,3.279e-03
941,751.3,-1.221,3.448e-03
942,752.1,-1.201,3.596e-03
943,752.9,-1.181,3.736e-03
944,753.7,-1.161,3.899e-03
945,754.5,-1.141,4.026e-03
946,755.3,-1.121,4.140e-03
947,756.1,-1.101,4.262e-03
948,756.9,-1.081,4.380e-03
949,757.7,-1.061,4.513e-03
950,758.5,-1.041,4.620e-03
951,759.3,-1.021,4.724e-03
952,760.1,-1.001,4.842e-03
953,760.9,-0.981,4.933e-03
954,761.7,-0.961,5.034e-03
955,762.5,-0.941,5.111e-03
956,763.3,-0.921,5.206e-03
957,764.1,-0.901,5.307e-03
958,764.9,-0.881,5.381e-03
959,765.7,-0.861,5.481e-03
960,766.5,-0.841,5.587e-03
961,767.3,-0.821,5.708e-03
962,768.1,-0.801,5.860e-03
963,768.9,-0.782,6.017e-03
964,769.7,-0.762,6.122e-03
965,770.5,-0.742,6.119e-03
966,771.3,-0.722,6.088e-03
967,772.1,-0.702,6.037e-03
968,772.9,-0.682,5.999e-03
969,773.7,-0.662,5.956e-03
970,774.5,-0.642,5.918e-03
971,775.3,-0.622,5.888e-03
972,776.1,-0.602,5.882e-03
973,776.9,-0.582,5.858e-03
974,777.7,-0.562,5.845e-03
975,778.5,-0.542,5.827e-03
976,779.3,-0.522,5.808e-03
977,780.1,-0.502,5.760e-03
978,780.9,-0.482,5.725e-03
979,781.7,-0.462,5.697e-03
980,782.5,-0.442,5.635e-03
981,783.3,-0.422,5.569e-03
982,784.1,-0.402,5.514e-03
983,784.9,-0.382,5.426e-03
984,785.7,-0.362,5.373e-03
985,786.5,-0.342,5.305e-03
986,787.3,-0.322,5.256e-03
987,788.1,-0.302,5.155e-03
988,788.9,-0.282,5.102e-03
989,789.7,-0.262,5.035e-03
990,790.5,-0.242,4.975e-03
991,791.3,-0.222,4.903e-03
992,792.1,-0.202,4.860e-03
993,792.9,-0.182,4.784e-03
994,793.7,-0.162,4.750e-03
995,794.5,-0.142,4.705e-03
996,795.3,-0.122,4.634e-03
997,796.1,-0.102,4.613e-03
998,796.9,-0.082,4.573e-03
999,797.7,-0.062,4.546e-03
1000,798.5,-0.042,4.515e-03
1001,799.3,-0.022,4.506e-03
1002,800.1,-0.002,4.480e-03
1003,800.9,0.018,4.472e-03
1004,801.7,0.038,4.473e-03
1005,802.5,0.058,4.504e-03
1006,803.3,0.078,4.521e-03
1007,804.1,0.098,4.593e-03
1008,804.9,0.118,4.654e-03
1009,805.7,0.138,4.740e-03
1010,806.5,0.158,4.821e-03
1011,807.3,0.178,4.943e-03
1012,808.1,0.198,5.053e-03
1013,808.9,0.218,5.173e-03
1014,809.7,0.238,5.276e-03
1015,810.5,0.258,5.442e-03
1016,811.3,0.278,5.636e-03
1017,812.1,0.298,5.821e-03
1018,812.9,0.318,6.060e-03
1019,813.7,0.338,6.337e-03
1020,814.5,0.358,6.667e-03
1021,815.3,0.378,7.153e-03
1022,816.1,0.398,7.823e-03
1023,816.9,0.418,8.535e-03
1024,817.7,0.437,9.303e-03
1025,818.5,0.457,1.067e-02
1026,819.3,0.477,1.312e-02
1027,820.1,0.495,1.618e-02
1028,820.9,0.483,1.328e-02
1029,821.7,0.463,9.515e-03
1030,822.5,0.443,6.855e-03
1031,823.3,0.423,5.179e-03
1032,824.1,0.403,4.195e-03
1033,824.9,0.383,3.565e-03
1034,825.7,0.363,3.167e-03
1035,826.5,0.343,2.834e-03
1036,827.3,0.323,2.580e-03
1037,828.1,0.303,2.327e-03
1038,828.9,0.283,2.108e-03
1039,829.7,0.263,1.890e-03
1040,830.5,0.243,1.665e-03
1041,831.3,0.223,1.611e-03
1042,832.1,0.203,1.634e-03
1043,832.9,0.183,1.608e-03
1044,833.7,0.163,1.529e-03
1045,834.5,0.143,1.458e-03
1046,835.3,0.123,1.382e-03
1047,836.1,0.103,1.284e-03
1048,836.9,0.083,1.242e-03
1049,837.7,0.063,1.143e-03
1050,838.5,0.043,1.089e-03
1051,839.3,0.023,1.012e-03
1052,840.1,0.004,1.044e-03

