sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.1C
Time............:  14:46:00-14:49:32
Slewrate........:  100mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   1060
Columns: 3
Number,Time/s,Potential/V,Current/A
755,150.6,-1.017,1.029e-02
756,150.8,-0.997,1.076e-02
757,151.0,-0.977,1.122e-02
758,151.2,-0.957,1.165e-02
759,151.4,-0.937,1.208e-02
760,151.6,-0.917,1.248e-02
761,151.8,-0.897,1.286e-02
762,152.0,-0.877,1.320e-02
763,152.2,-0.857,1.351e-02
764,152.4,-0.837,1.381e-02
765,152.6,-0.817,1.410e-02
766,152.8,-0.797,1.437e-02
767,153.0,-0.778,1.463e-02
768,153.2,-0.758,1.484e-02
769,153.4,-0.738,1.500e-02
770,153.6,-0.718,1.510e-02
771,153.8,-0.698,1.515e-02
772,154.0,-0.678,1.515e-02
773,154.2,-0.658,1.515e-02
774,154.4,-0.638,1.511e-02
775,154.6,-0.618,1.505e-02
776,154.8,-0.598,1.498e-02
777,155.0,-0.578,1.489e-02
778,155.2,-0.558,1.478e-02
779,155.4,-0.538,1.467e-02
780,155.6,-0.518,1.455e-02
781,155.8,-0.498,1.442e-02
782,156.0,-0.478,1.429e-02
783,156.2,-0.458,1.415e-02
784,156.4,-0.438,1.402e-02
785,156.6,-0.418,1.388e-02
786,156.8,-0.398,1.374e-02
787,157.0,-0.378,1.361e-02
788,157.2,-0.358,1.348e-02
789,157.4,-0.338,1.335e-02
790,157.6,-0.318,1.322e-02
791,157.8,-0.298,1.310e-02
792,158.0,-0.278,1.299e-02
793,158.2,-0.258,1.288e-02
794,158.4,-0.238,1.278e-02
795,158.6,-0.218,1.270e-02
796,158.8,-0.198,1.266e-02
797,159.0,-0.178,1.264e-02
798,159.2,-0.158,1.266e-02
799,159.4,-0.138,1.272e-02
800,159.6,-0.118,1.280e-02
801,159.8,-0.098,1.291e-02
802,160.0,-0.078,1.304e-02
803,160.2,-0.058,1.317e-02
804,160.4,-0.038,1.330e-02
805,160.6,-0.018,1.343e-02
806,160.8,0.002,1.355e-02
807,161.0,0.022,1.365e-02
808,161.2,0.042,1.373e-02
809,161.4,0.062,1.380e-02
810,161.6,0.082,1.387e-02
811,161.8,0.102,1.392e-02
812,162.0,0.122,1.395e-02
813,162.2,0.142,1.399e-02
814,162.4,0.162,1.404e-02
815,162.6,0.182,1.412e-02
816,162.8,0.202,1.421e-02
817,163.0,0.222,1.433e-02
818,163.2,0.242,1.444e-02
819,163.4,0.262,1.453e-02
820,163.6,0.282,1.464e-02
821,163.8,0.302,1.475e-02
822,164.0,0.322,1.495e-02
823,164.2,0.342,1.514e-02
824,164.4,0.362,1.542e-02
825,164.6,0.382,1.581e-02
826,164.8,0.402,1.647e-02
827,165.0,0.422,1.788e-02
828,165.2,0.442,1.945e-02
829,165.4,0.462,2.030e-02
830,165.6,0.482,2.152e-02
831,165.8,0.495,2.206e-02
832,166.0,0.478,1.715e-02
833,166.2,0.458,1.303e-02
834,166.4,0.438,9.941e-03
835,166.6,0.418,7.614e-03
836,166.8,0.398,5.827e-03
837,167.0,0.378,4.402e-03
838,167.2,0.358,3.238e-03
839,167.4,0.338,2.268e-03
840,167.6,0.318,1.437e-03
841,167.8,0.298,6.888e-04
842,168.0,0.278,-3.777e-05
843,168.2,0.258,-7.747e-04
844,168.4,0.238,-1.341e-03
845,168.6,0.218,-1.427e-03
846,168.8,0.198,-1.472e-03
847,169.0,0.178,-1.668e-03
848,169.2,0.158,-1.920e-03
849,169.4,0.139,-2.181e-03
850,169.6,0.119,-2.437e-03
851,169.8,0.099,-2.689e-03
852,170.0,0.079,-2.914e-03
853,170.2,0.059,-3.137e-03
854,170.4,0.039,-3.359e-03
855,170.6,0.019,-3.572e-03
856,170.8,-0.002,-3.790e-03
857,171.0,-0.022,-4.008e-03
858,171.2,-0.041,-4.218e-03
859,171.4,-0.061,-4.431e-03
860,171.6,-0.081,-4.652e-03
861,171.8,-0.101,-4.884e-03
862,172.0,-0.121,-5.112e-03
863,172.2,-0.141,-5.357e-03
864,172.4,-0.161,-5.611e-03
865,172.6,-0.181,-5.868e-03
866,172.8,-0.201,-6.135e-03
867,173.0,-0.221,-6.429e-03
868,173.2,-0.241,-6.754e-03
869,173.4,-0.261,-7.115e-03
870,173.6,-0.281,-7.506e-03
871,173.8,-0.301,-7.920e-03
872,174.0,-0.321,-8.340e-03
873,174.2,-0.341,-8.748e-03
874,174.4,-0.361,-9.121e-03
875,174.6,-0.381,-9.451e-03
876,174.8,-0.401,-9.775e-03
877,175.0,-0.421,-1.012e-02
878,175.2,-0.441,-1.049e-02
879,175.4,-0.461,-1.089e-02
880,175.6,-0.481,-1.130e-02
881,175.8,-0.501,-1.172e-02
882,176.0,-0.521,-1.216e-02
883,176.2,-0.541,-1.259e-02
884,176.4,-0.561,-1.303e-02
885,176.6,-0.581,-1.348e-02
886,176.8,-0.601,-1.391e-02
887,177.0,-0.621,-1.436e-02
888,177.2,-0.641,-1.480e-02
889,177.4,-0.661,-1.525e-02
890,177.6,-0.681,-1.569e-02
891,177.8,-0.701,-1.613e-02
892,178.0,-0.721,-1.657e-02
893,178.2,-0.741,-1.702e-02
894,178.4,-0.761,-1.747e-02
895,178.6,-0.781,-1.793e-02
896,178.8,-0.801,-1.841e-02
897,179.0,-0.821,-1.888e-02
898,179.2,-0.841,-1.938e-02
899,179.4,-0.861,-1.992e-02
900,179.6,-0.881,-2.049e-02
901,179.8,-0.901,-2.107e-02
902,180.0,-0.921,-2.165e-02
903,180.2,-0.941,-2.224e-02
904,180.4,-0.961,-2.287e-02
905,180.6,-0.981,-2.355e-02
906,180.8,-1.001,-2.426e-02
907,181.0,-1.021,-2.499e-02
908,181.2,-1.041,-2.570e-02
909,181.4,-1.061,-2.639e-02
910,181.6,-1.081,-2.703e-02
911,181.8,-1.101,-2.763e-02
912,182.0,-1.121,-2.819e-02
913,182.2,-1.141,-2.873e-02
914,182.4,-1.161,-2.926e-02
915,182.6,-1.181,-2.978e-02
916,182.8,-1.201,-3.029e-02
917,183.0,-1.221,-3.081e-02
918,183.2,-1.241,-3.133e-02
919,183.4,-1.261,-3.187e-02
920,183.6,-1.281,-3.241e-02
921,183.8,-1.301,-3.299e-02
922,184.0,-1.321,-3.358e-02
923,184.2,-1.341,-3.420e-02
924,184.4,-1.361,-3.480e-02
925,184.6,-1.381,-3.545e-02
926,184.8,-1.401,-3.610e-02
927,185.0,-1.421,-3.676e-02
928,185.2,-1.441,-3.742e-02
929,185.4,-1.461,-3.816e-02
930,185.6,-1.481,-3.897e-02
931,185.8,-1.495,-3.835e-02
932,186.0,-1.479,-3.130e-02
933,186.2,-1.459,-2.515e-02
934,186.4,-1.439,-2.017e-02
935,186.6,-1.419,-1.596e-02
936,186.8,-1.399,-1.237e-02
937,187.0,-1.379,-9.284e-03
938,187.2,-1.359,-6.633e-03
939,187.4,-1.339,-4.350e-03
940,187.6,-1.319,-2.366e-03
941,187.8,-1.299,-6.406e-04
942,188.0,-1.279,8.716e-04
943,188.2,-1.259,2.199e-03
944,188.4,-1.239,3.360e-03
945,188.6,-1.219,4.399e-03
946,188.8,-1.199,5.335e-03
947,189.0,-1.179,6.186e-03
948,189.2,-1.159,6.958e-03
949,189.4,-1.139,7.671e-03
950,189.6,-1.119,8.330e-03
951,189.8,-1.099,8.941e-03
952,190.0,-1.079,9.510e-03
953,190.2,-1.059,1.005e-02
954,190.4,-1.039,1.055e-02
955,190.6,-1.019,1.103e-02
956,190.8,-0.999,1.149e-02
957,191.0,-0.979,1.193e-02
958,191.2,-0.959,1.236e-02
959,191.4,-0.939,1.276e-02
960,191.6,-0.919,1.314e-02
961,191.8,-0.899,1.349e-02
962,192.0,-0.879,1.383e-02
963,192.2,-0.859,1.414e-02
964,192.4,-0.839,1.442e-02
965,192.6,-0.819,1.469e-02
966,192.8,-0.799,1.497e-02
967,193.0,-0.780,1.522e-02
968,193.2,-0.760,1.543e-02
969,193.4,-0.740,1.560e-02
970,193.6,-0.720,1.569e-02
971,193.8,-0.700,1.574e-02
972,194.0,-0.680,1.575e-02
973,194.2,-0.660,1.573e-02
974,194.4,-0.640,1.569e-02
975,194.6,-0.620,1.564e-02
976,194.8,-0.600,1.557e-02
977,195.0,-0.580,1.547e-02
978,195.2,-0.560,1.536e-02
979,195.4,-0.540,1.523e-02
980,195.6,-0.520,1.510e-02
981,195.8,-0.500,1.496e-02
982,196.0,-0.480,1.482e-02
983,196.2,-0.460,1.468e-02
984,196.4,-0.440,1.452e-02
985,196.6,-0.420,1.437e-02
986,196.8,-0.400,1.422e-02
987,197.0,-0.380,1.407e-02
988,197.2,-0.360,1.391e-02
989,197.4,-0.340,1.376e-02
990,197.6,-0.320,1.361e-02
991,197.8,-0.300,1.347e-02
992,198.0,-0.280,1.334e-02
993,198.2,-0.260,1.321e-02
994,198.4,-0.240,1.309e-02
995,198.6,-0.220,1.300e-02
996,198.8,-0.200,1.292e-02
997,199.0,-0.180,1.288e-02
998,199.2,-0.160,1.287e-02
999,199.4,-0.140,1.288e-02
1000,199.6,-0.120,1.293e-02
1001,199.8,-0.100,1.301e-02
1002,200.0,-0.080,1.309e-02
1003,200.2,-0.060,1.319e-02
1004,200.4,-0.040,1.331e-02
1005,200.6,-0.020,1.342e-02
1006,200.8,0.000,1.353e-02
1007,201.0,0.020,1.363e-02
1008,201.2,0.040,1.371e-02
1009,201.4,0.060,1.378e-02
1010,201.6,0.080,1.384e-02
1011,201.8,0.100,1.390e-02
1012,202.0,0.120,1.395e-02
1013,202.2,0.140,1.401e-02
1014,202.4,0.160,1.407e-02
1015,202.6,0.180,1.415e-02
1016,202.8,0.200,1.424e-02
1017,203.0,0.220,1.435e-02
1018,203.2,0.240,1.446e-02
1019,203.4,0.260,1.458e-02
1020,203.6,0.280,1.470e-02
1021,203.8,0.300,1.485e-02
1022,204.0,0.320,1.503e-02
1023,204.2,0.340,1.525e-02
1024,204.4,0.360,1.554e-02
1025,204.6,0.380,1.595e-02
1026,204.8,0.400,1.659e-02
1027,205.0,0.420,1.797e-02
1028,205.2,0.440,1.969e-02
1029,205.4,0.460,2.058e-02
1030,205.6,0.480,2.173e-02
1031,205.8,0.495,2.269e-02
1032,206.0,0.480,1.797e-02
1033,206.2,0.460,1.369e-02
1034,206.4,0.440,1.049e-02
1035,206.6,0.420,8.074e-03
1036,206.8,0.400,6.221e-03
1037,207.0,0.380,4.744e-03
1038,207.2,0.360,3.547e-03
1039,207.4,0.340,2.546e-03
1040,207.6,0.320,1.678e-03
1041,207.8,0.300,8.960e-04
1042,208.0,0.280,1.440e-04
1043,208.2,0.260,-6.307e-04
1044,208.4,0.240,-1.298e-03
1045,208.6,0.220,-1.410e-03
1046,208.8,0.200,-1.420e-03
1047,209.0,0.180,-1.601e-03
1048,209.2,0.160,-1.857e-03
1049,209.4,0.141,-2.127e-03
1050,209.6,0.121,-2.395e-03
1051,209.8,0.101,-2.654e-03
1052,210.0,0.081,-2.901e-03
1053,210.2,0.061,-3.129e-03
1054,210.4,0.041,-3.359e-03
1055,210.6,0.021,-3.578e-03
1056,210.8,0.002,-3.465e-03
1057,211.0,-0.001,-1.859e-03
1058,211.2,-0.001,-1.088e-03
1059,211.4,-0.001,-6.819e-04
1060,211.6,-0.001,-4.286e-04

