sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.1C
Time............:  16:24:44-16:30:26
Slewrate........:  50mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   855
Columns: 3
Number,Time/s,Potential/V,Current/A
765,305.1,-0.775,1.526e-02
766,305.5,-0.755,1.529e-02
767,305.9,-0.735,1.531e-02
768,306.3,-0.715,1.531e-02
769,306.7,-0.695,1.527e-02
770,307.1,-0.675,1.517e-02
771,307.5,-0.655,1.511e-02
772,307.9,-0.635,1.504e-02
773,308.3,-0.615,1.491e-02
774,308.7,-0.595,1.481e-02
775,309.1,-0.575,1.469e-02
776,309.5,-0.555,1.461e-02
777,309.9,-0.535,1.450e-02
778,310.3,-0.515,1.436e-02
779,310.7,-0.495,1.425e-02
780,311.1,-0.475,1.412e-02
781,311.5,-0.455,1.398e-02
782,311.9,-0.435,1.386e-02
783,312.3,-0.415,1.372e-02
784,312.7,-0.395,1.359e-02
785,313.1,-0.376,1.344e-02
786,313.5,-0.356,1.331e-02
787,313.9,-0.336,1.314e-02
788,314.3,-0.316,1.303e-02
789,314.7,-0.296,1.283e-02
790,315.1,-0.276,1.268e-02
791,315.5,-0.256,1.252e-02
792,315.9,-0.236,1.233e-02
793,316.3,-0.216,1.219e-02
794,316.7,-0.196,1.203e-02
795,317.1,-0.176,1.190e-02
796,317.5,-0.156,1.175e-02
797,317.9,-0.136,1.162e-02
798,318.3,-0.116,1.148e-02
799,318.7,-0.096,1.135e-02
800,319.1,-0.076,1.122e-02
801,319.5,-0.056,1.110e-02
802,319.9,-0.036,1.099e-02
803,320.3,-0.016,1.092e-02
804,320.7,0.004,1.081e-02
805,321.1,0.024,1.076e-02
806,321.5,0.044,1.069e-02
807,321.9,0.064,1.064e-02
808,322.3,0.084,1.066e-02
809,322.7,0.104,1.071e-02
810,323.1,0.124,1.075e-02
811,323.5,0.144,1.079e-02
812,323.9,0.164,1.091e-02
813,324.3,0.184,1.110e-02
814,324.7,0.204,1.124e-02
815,325.1,0.224,1.141e-02
816,325.5,0.244,1.166e-02
817,325.9,0.264,1.190e-02
818,326.3,0.284,1.220e-02
819,326.7,0.304,1.254e-02
820,327.1,0.324,1.291e-02
821,327.5,0.344,1.339e-02
822,327.9,0.364,1.391e-02
823,328.3,0.384,1.461e-02
824,328.7,0.404,1.572e-02
825,329.1,0.424,1.708e-02
826,329.5,0.444,1.805e-02
827,329.9,0.464,1.939e-02
828,330.3,0.484,2.167e-02
829,330.7,0.495,2.285e-02
830,331.1,0.477,1.793e-02
831,331.5,0.457,1.384e-02
832,331.9,0.437,1.092e-02
833,332.3,0.417,8.865e-03
834,332.7,0.397,7.366e-03
835,333.1,0.377,6.166e-03
836,333.5,0.357,5.294e-03
837,333.9,0.337,4.504e-03
838,334.3,0.317,3.893e-03
839,334.7,0.297,3.337e-03
840,335.1,0.277,2.813e-03
841,335.5,0.257,2.314e-03
842,335.9,0.237,1.971e-03
843,336.3,0.217,1.869e-03
844,336.7,0.197,1.743e-03
845,337.1,0.177,1.547e-03
846,337.5,0.157,1.319e-03
847,337.9,0.137,1.060e-03
848,338.3,0.117,8.353e-04
849,338.7,0.097,6.418e-04
850,339.1,0.077,4.000e-04
851,339.5,0.057,1.802e-04
852,339.9,0.037,-1.667e-05
853,340.3,0.017,-2.020e-04
854,340.7,0.001,1.433e-04
855,341.1,-0.001,1.315e-03

