sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.0C
Time............:  14:42:32-14:44:54
Slewrate........:  150mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   1065
Columns: 3
Number,Time/s,Potential/V,Current/A
754,100.3,-1.084,1.627e-03
755,100.4,-1.064,2.372e-03
756,100.6,-1.044,3.069e-03
757,100.7,-1.024,3.747e-03
758,100.8,-1.004,4.396e-03
759,101.0,-0.984,5.040e-03
760,101.1,-0.964,5.666e-03
761,101.2,-0.944,6.281e-03
762,101.4,-0.924,6.876e-03
763,101.5,-0.904,7.462e-03
764,101.6,-0.884,8.020e-03
765,101.8,-0.864,8.567e-03
766,101.9,-0.844,9.085e-03
767,102.0,-0.824,9.595e-03
768,102.2,-0.804,1.009e-02
769,102.3,-0.784,1.056e-02
770,102.4,-0.764,1.097e-02
771,102.6,-0.744,1.131e-02
772,102.7,-0.724,1.163e-02
773,102.8,-0.704,1.188e-02
774,103.0,-0.684,1.211e-02
775,103.1,-0.664,1.229e-02
776,103.2,-0.644,1.243e-02
777,103.4,-0.624,1.254e-02
778,103.5,-0.604,1.261e-02
779,103.6,-0.584,1.266e-02
780,103.8,-0.564,1.269e-02
781,103.9,-0.544,1.268e-02
782,104.0,-0.524,1.265e-02
783,104.2,-0.504,1.263e-02
784,104.3,-0.484,1.258e-02
785,104.4,-0.464,1.253e-02
786,104.6,-0.444,1.249e-02
787,104.7,-0.424,1.246e-02
788,104.8,-0.404,1.243e-02
789,105.0,-0.384,1.241e-02
790,105.1,-0.364,1.239e-02
791,105.2,-0.344,1.239e-02
792,105.4,-0.324,1.242e-02
793,105.5,-0.304,1.245e-02
794,105.6,-0.284,1.249e-02
795,105.8,-0.264,1.255e-02
796,105.9,-0.244,1.263e-02
797,106.0,-0.224,1.276e-02
798,106.2,-0.204,1.293e-02
799,106.3,-0.184,1.320e-02
800,106.4,-0.164,1.357e-02
801,106.6,-0.144,1.404e-02
802,106.7,-0.124,1.456e-02
803,106.8,-0.104,1.509e-02
804,107.0,-0.084,1.557e-02
805,107.1,-0.064,1.598e-02
806,107.2,-0.044,1.629e-02
807,107.4,-0.024,1.650e-02
808,107.5,-0.004,1.661e-02
809,107.6,0.016,1.663e-02
810,107.8,0.036,1.658e-02
811,107.9,0.056,1.646e-02
812,108.0,0.076,1.630e-02
813,108.2,0.096,1.610e-02
814,108.3,0.116,1.589e-02
815,108.4,0.136,1.567e-02
816,108.6,0.156,1.545e-02
817,108.7,0.176,1.526e-02
818,108.8,0.196,1.511e-02
819,109.0,0.216,1.499e-02
820,109.1,0.236,1.489e-02
821,109.2,0.256,1.482e-02
822,109.4,0.276,1.478e-02
823,109.5,0.296,1.479e-02
824,109.6,0.316,1.486e-02
825,109.8,0.336,1.500e-02
826,109.9,0.356,1.523e-02
827,110.0,0.376,1.557e-02
828,110.2,0.396,1.608e-02
829,110.3,0.416,1.696e-02
830,110.4,0.436,1.835e-02
831,110.6,0.456,1.935e-02
832,110.7,0.476,2.027e-02
833,110.8,0.494,2.145e-02
834,111.0,0.484,1.745e-02
835,111.1,0.464,1.314e-02
836,111.2,0.444,9.914e-03
837,111.4,0.424,7.486e-03
838,111.5,0.404,5.619e-03
839,111.6,0.384,4.153e-03
840,111.8,0.364,2.971e-03
841,111.9,0.344,2.003e-03
842,112.0,0.324,1.197e-03
843,112.2,0.304,4.902e-04
844,112.3,0.284,-1.571e-04
845,112.4,0.264,-7.462e-04
846,112.6,0.244,-1.234e-03
847,112.7,0.224,-1.455e-03
848,112.8,0.204,-1.616e-03
849,113.0,0.184,-1.852e-03
850,113.1,0.164,-2.120e-03
851,113.2,0.144,-2.383e-03
852,113.4,0.124,-2.650e-03
853,113.5,0.104,-2.899e-03
854,113.6,0.084,-3.134e-03
855,113.8,0.064,-3.363e-03
856,113.9,0.044,-3.605e-03
857,114.0,0.024,-3.828e-03
858,114.2,0.004,-4.054e-03
859,114.3,-0.016,-4.278e-03
860,114.4,-0.036,-4.497e-03
861,114.6,-0.056,-4.718e-03
862,114.7,-0.076,-4.954e-03
863,114.8,-0.096,-5.182e-03
864,115.0,-0.116,-5.426e-03
865,115.1,-0.136,-5.675e-03
866,115.2,-0.156,-5.935e-03
867,115.4,-0.176,-6.206e-03
868,115.5,-0.196,-6.519e-03
869,115.6,-0.216,-6.889e-03
870,115.8,-0.236,-7.372e-03
871,115.9,-0.256,-7.969e-03
872,116.0,-0.276,-8.664e-03
873,116.2,-0.296,-9.339e-03
874,116.3,-0.316,-9.908e-03
875,116.4,-0.336,-1.033e-02
876,116.6,-0.356,-1.061e-02
877,116.7,-0.376,-1.083e-02
878,116.8,-0.396,-1.108e-02
879,117.0,-0.416,-1.138e-02
880,117.1,-0.436,-1.176e-02
881,117.2,-0.456,-1.220e-02
882,117.4,-0.476,-1.267e-02
883,117.5,-0.496,-1.318e-02
884,117.6,-0.516,-1.372e-02
885,117.8,-0.536,-1.428e-02
886,117.9,-0.556,-1.486e-02
887,118.0,-0.576,-1.547e-02
888,118.2,-0.596,-1.605e-02
889,118.3,-0.616,-1.664e-02
890,118.4,-0.636,-1.725e-02
891,118.6,-0.656,-1.788e-02
892,118.7,-0.676,-1.851e-02
893,118.8,-0.696,-1.914e-02
894,119.0,-0.716,-1.980e-02
895,119.1,-0.736,-2.048e-02
896,119.2,-0.756,-2.117e-02
897,119.4,-0.776,-2.187e-02
898,119.5,-0.796,-2.263e-02
899,119.6,-0.816,-2.344e-02
900,119.8,-0.836,-2.428e-02
901,119.9,-0.856,-2.517e-02
902,120.0,-0.876,-2.615e-02
903,120.2,-0.896,-2.722e-02
904,120.3,-0.916,-2.838e-02
905,120.4,-0.936,-2.959e-02
906,120.6,-0.956,-3.084e-02
907,120.7,-0.976,-3.212e-02
908,120.8,-0.996,-3.345e-02
909,121.0,-1.016,-3.477e-02
910,121.1,-1.036,-3.607e-02
911,121.2,-1.056,-3.735e-02
912,121.4,-1.076,-3.856e-02
913,121.5,-1.096,-3.970e-02
914,121.6,-1.116,-4.080e-02
915,121.8,-1.136,-4.183e-02
916,121.9,-1.156,-4.280e-02
917,122.0,-1.176,-4.370e-02
918,122.2,-1.196,-4.455e-02
919,122.3,-1.216,-4.534e-02
920,122.4,-1.236,-4.610e-02
921,122.6,-1.256,-4.681e-02
922,122.7,-1.276,-4.744e-02
923,122.8,-1.295,-4.803e-02
924,123.0,-1.315,-4.870e-02
925,123.1,-1.335,-4.943e-02
926,123.2,-1.355,-5.023e-02
927,123.4,-1.375,-5.102e-02
928,123.5,-1.395,-5.179e-02
929,123.6,-1.415,-5.256e-02
930,123.8,-1.435,-5.336e-02
931,123.9,-1.455,-5.412e-02
932,124.0,-1.475,-5.513e-02
933,124.2,-1.494,-5.593e-02
934,124.3,-1.485,-4.988e-02
935,124.4,-1.465,-4.288e-02
936,124.6,-1.445,-3.686e-02
937,124.7,-1.425,-3.161e-02
938,124.8,-1.405,-2.701e-02
939,125.0,-1.385,-2.298e-02
940,125.1,-1.365,-1.944e-02
941,125.2,-1.345,-1.634e-02
942,125.4,-1.325,-1.361e-02
943,125.5,-1.305,-1.124e-02
944,125.6,-1.285,-9.138e-03
945,125.8,-1.265,-7.283e-03
946,125.9,-1.245,-5.617e-03
947,126.0,-1.225,-4.138e-03
948,126.2,-1.205,-2.833e-03
949,126.3,-1.185,-1.645e-03
950,126.4,-1.165,-5.616e-04
951,126.6,-1.145,5.294e-04
952,126.7,-1.125,1.591e-03
953,126.8,-1.105,2.507e-03
954,127.0,-1.085,3.322e-03
955,127.1,-1.065,4.066e-03
956,127.2,-1.045,4.785e-03
957,127.4,-1.025,5.462e-03
958,127.5,-1.005,6.124e-03
959,127.6,-0.985,6.770e-03
960,127.8,-0.965,7.422e-03
961,127.9,-0.945,8.032e-03
962,128.0,-0.925,8.624e-03
963,128.2,-0.905,9.204e-03
964,128.3,-0.885,9.758e-03
965,128.4,-0.865,1.028e-02
966,128.6,-0.845,1.080e-02
967,128.7,-0.825,1.131e-02
968,128.8,-0.805,1.181e-02
969,129.0,-0.785,1.228e-02
970,129.1,-0.765,1.270e-02
971,129.2,-0.745,1.306e-02
972,129.4,-0.725,1.336e-02
973,129.5,-0.705,1.361e-02
974,129.6,-0.685,1.382e-02
975,129.8,-0.665,1.400e-02
976,129.9,-0.645,1.414e-02
977,130.0,-0.625,1.425e-02
978,130.2,-0.605,1.433e-02
979,130.3,-0.585,1.437e-02
980,130.4,-0.565,1.438e-02
981,130.6,-0.545,1.436e-02
982,130.7,-0.525,1.433e-02
983,130.8,-0.505,1.428e-02
984,131.0,-0.485,1.422e-02
985,131.1,-0.465,1.414e-02
986,131.2,-0.445,1.406e-02
987,131.4,-0.425,1.400e-02
988,131.5,-0.405,1.394e-02
989,131.6,-0.385,1.388e-02
990,131.8,-0.365,1.384e-02
991,131.9,-0.345,1.380e-02
992,132.0,-0.325,1.378e-02
993,132.2,-0.305,1.377e-02
994,132.3,-0.285,1.378e-02
995,132.4,-0.265,1.379e-02
996,132.6,-0.245,1.383e-02
997,132.7,-0.225,1.391e-02
998,132.8,-0.205,1.404e-02
999,133.0,-0.185,1.425e-02
1000,133.1,-0.165,1.457e-02
1001,133.2,-0.145,1.498e-02
1002,133.4,-0.125,1.544e-02
1003,133.5,-0.105,1.592e-02
1004,133.6,-0.085,1.637e-02
1005,133.8,-0.065,1.674e-02
1006,133.9,-0.045,1.704e-02
1007,134.0,-0.025,1.723e-02
1008,134.2,-0.005,1.733e-02
1009,134.3,0.015,1.733e-02
1010,134.4,0.035,1.728e-02
1011,134.6,0.055,1.716e-02
1012,134.7,0.075,1.701e-02
1013,134.8,0.095,1.683e-02
1014,135.0,0.115,1.663e-02
1015,135.1,0.135,1.643e-02
1016,135.2,0.155,1.625e-02
1017,135.4,0.175,1.610e-02
1018,135.5,0.195,1.599e-02
1019,135.6,0.215,1.591e-02
1020,135.8,0.235,1.585e-02
1021,135.9,0.255,1.583e-02
1022,136.0,0.275,1.581e-02
1023,136.2,0.295,1.584e-02
1024,136.3,0.315,1.592e-02
1025,136.4,0.335,1.606e-02
1026,136.6,0.355,1.629e-02
1027,136.7,0.375,1.663e-02
1028,136.8,0.395,1.713e-02
1029,137.0,0.415,1.800e-02
1030,137.1,0.435,1.949e-02
1031,137.2,0.455,2.067e-02
1032,137.4,0.475,2.163e-02
1033,137.5,0.494,2.286e-02
1034,137.6,0.485,1.885e-02
1035,137.8,0.465,1.426e-02
1036,137.9,0.445,1.080e-02
1037,138.0,0.425,8.176e-03
1038,138.2,0.405,6.145e-03
1039,138.3,0.385,4.551e-03
1040,138.4,0.365,3.257e-03
1041,138.6,0.345,2.200e-03
1042,138.7,0.325,1.313e-03
1043,138.8,0.305,5.384e-04
1044,139.0,0.285,-1.646e-04
1045,139.1,0.265,-8.309e-04
1046,139.2,0.245,-1.391e-03
1047,139.4,0.225,-1.638e-03
1048,139.5,0.205,-1.779e-03
1049,139.6,0.185,-2.010e-03
1050,139.8,0.165,-2.286e-03
1051,139.9,0.145,-2.562e-03
1052,140.0,0.125,-2.842e-03
1053,140.2,0.105,-3.106e-03
1054,140.3,0.085,-3.373e-03
1055,140.4,0.065,-3.616e-03
1056,140.6,0.045,-3.866e-03
1057,140.7,0.025,-4.106e-03
1058,140.8,0.006,-4.269e-03
1059,141.0,-0.001,-2.624e-03
1060,141.1,-0.001,-1.522e-03
1061,141.2,-0.001,-9.782e-04
1062,141.4,-0.001,-6.312e-04
1063,141.5,-0.001,-3.967e-04
1064,141.6,-0.001,-2.216e-04
1065,141.8,-0.001,-8.564e-05

