sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.0C
Time............:  16:32:35-16:43:57
Slewrate........:  25mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   852
Columns: 3
Number,Time/s,Potential/V,Current/A
761,607.3,-0.822,9.152e-03
762,608.1,-0.802,9.258e-03
763,608.9,-0.782,9.348e-03
764,609.7,-0.762,9.430e-03
765,610.5,-0.742,9.494e-03
766,611.3,-0.722,9.480e-03
767,612.1,-0.702,9.464e-03
768,612.9,-0.682,9.424e-03
769,613.7,-0.662,9.374e-03
770,614.5,-0.642,9.315e-03
771,615.3,-0.622,9.258e-03
772,616.1,-0.602,9.203e-03
773,616.9,-0.582,9.126e-03
774,617.7,-0.562,9.052e-03
775,618.5,-0.542,8.988e-03
776,619.3,-0.522,8.920e-03
777,620.1,-0.502,8.847e-03
778,620.9,-0.482,8.784e-03
779,621.7,-0.462,8.699e-03
780,622.5,-0.442,8.638e-03
781,623.3,-0.422,8.537e-03
782,624.1,-0.402,8.443e-03
783,624.9,-0.382,8.346e-03
784,625.7,-0.362,8.227e-03
785,626.5,-0.342,8.104e-03
786,627.3,-0.322,8.002e-03
787,628.1,-0.302,7.861e-03
788,628.9,-0.282,7.767e-03
789,629.7,-0.262,7.637e-03
790,630.5,-0.242,7.512e-03
791,631.3,-0.223,7.420e-03
792,632.1,-0.203,7.335e-03
793,632.9,-0.183,7.267e-03
794,633.7,-0.163,7.206e-03
795,634.5,-0.143,7.155e-03
796,635.3,-0.123,7.094e-03
797,636.1,-0.103,7.070e-03
798,636.9,-0.083,7.002e-03
799,637.7,-0.063,6.944e-03
800,638.5,-0.043,6.909e-03
801,639.3,-0.023,6.862e-03
802,640.1,-0.003,6.827e-03
803,640.9,0.017,6.768e-03
804,641.7,0.037,6.758e-03
805,642.5,0.057,6.777e-03
806,643.3,0.077,6.818e-03
807,644.1,0.097,6.893e-03
808,644.9,0.117,6.994e-03
809,645.7,0.137,7.121e-03
810,646.5,0.157,7.306e-03
811,647.3,0.177,7.470e-03
812,648.1,0.197,7.650e-03
813,648.9,0.217,7.836e-03
814,649.7,0.237,8.048e-03
815,650.5,0.257,8.267e-03
816,651.3,0.277,8.551e-03
817,652.1,0.297,8.851e-03
818,652.9,0.317,9.233e-03
819,653.7,0.337,9.649e-03
820,654.5,0.357,1.018e-02
821,655.3,0.377,1.082e-02
822,656.1,0.397,1.174e-02
823,656.9,0.417,1.288e-02
824,657.7,0.437,1.389e-02
825,658.5,0.457,1.529e-02
826,659.3,0.477,1.770e-02
827,660.1,0.495,2.093e-02
828,660.9,0.483,1.747e-02
829,661.7,0.463,1.293e-02
830,662.5,0.443,9.699e-03
831,663.3,0.423,7.539e-03
832,664.1,0.403,6.104e-03
833,664.9,0.383,5.078e-03
834,665.7,0.363,4.298e-03
835,666.5,0.344,3.719e-03
836,667.3,0.324,3.252e-03
837,668.1,0.304,2.830e-03
838,668.9,0.284,2.479e-03
839,669.7,0.264,2.103e-03
840,670.5,0.244,1.776e-03
841,671.3,0.224,1.654e-03
842,672.1,0.204,1.609e-03
843,672.9,0.184,1.512e-03
844,673.7,0.164,1.367e-03
845,674.5,0.144,1.177e-03
846,675.3,0.124,1.048e-03
847,676.1,0.104,8.745e-04
848,676.9,0.084,7.443e-04
849,677.7,0.064,6.060e-04
850,678.5,0.044,4.674e-04
851,679.3,0.024,3.507e-04
852,680.1,0.005,3.514e-04

